Payment_ID,Subscription_ID,Customer_ID,Payment_Date,Payment_Method,Amount
PAY000009049,SU00009049,CU001568,2024-12-20,Credit Card,10.0
PAY000009050,SU00009050,CU001569,2023-12-06,Credit Card,10.0
PAY000009051,SU00009051,CU001569,2024-01-03,Credit Card,90.0
PAY000009052,SU00009052,CU001569,2025-01-02,Credit Card,90.0
PAY000009053,SU00009053,CU001570,2023-12-24,Debit Card,90.0
PAY000009054,SU00009054,CU001570,2024-12-23,Debit Card,90.0
PAY000009055,SU00009055,CU001571,2023-12-14,PayPal,20.0
PAY000009056,SU00009056,CU001571,2024-01-11,PayPal,180.0
PAY000009057,SU00009057,CU001571,2025-01-10,PayPal,180.0
PAY000009058,SU00009058,CU001572,2023-12-21,Bank Transfer,90.0
PAY000009059,SU00009059,CU001572,2024-12-20,Bank Transfer,135.0
PAY000009060,SU00009060,CU001573,2023-12-26,Debit Card,15.0
PAY000009061,SU00009061,CU001573,2024-01-23,Debit Card,15.0
PAY000009062,SU00009062,CU001573,2024-02-20,Debit Card,15.0
PAY000009063,SU00009063,CU001573,2024-03-19,Debit Card,15.0
PAY000009064,SU00009064,CU001573,2024-04-16,Debit Card,15.0
PAY000009065,SU00009065,CU001573,2024-05-14,Debit Card,15.0
PAY000009066,SU00009066,CU001573,2024-06-11,Debit Card,15.0
PAY000009067,SU00009067,CU001573,2024-07-09,Debit Card,135.0
PAY000009068,SU00009068,CU001574,2023-12-19,Credit Card,135.0
PAY000009069,SU00009069,CU001574,2024-12-18,Credit Card,135.0
PAY000009070,SU00009070,CU001574,2024-02-07,Credit Card,10.0
PAY000009071,SU00009071,CU001575,2023-11-26,Cash,10.0
PAY000009072,SU00009072,CU001575,2023-12-26,Cash,10.0
PAY000009073,SU00009073,CU001575,2024-03-05,Cash,10.0
PAY000009074,SU00009074,CU001576,2023-12-20,Debit Card,90.0
PAY000009075,SU00009075,CU001576,2024-12-19,Debit Card,90.0
PAY000009076,SU00009076,CU001577,2023-12-10,Bank Transfer,180.0
PAY000009077,SU00009077,CU001577,2024-12-09,Bank Transfer,180.0
PAY000009078,SU00009078,CU001578,2023-12-04,Bank Transfer,90.0
PAY000009079,SU00009079,CU001578,2024-12-03,Bank Transfer,90.0
PAY000009080,SU00009080,CU001579,2023-11-29,Cash,90.0
PAY000009081,SU00009081,CU001579,2024-11-26,Cash,90.0
PAY000009082,SU00009082,CU001580,2023-12-17,Credit Card,180.0
PAY000009083,SU00009083,CU001580,2024-12-16,Debit Card,180.0
PAY000009084,SU00009084,CU001581,2023-12-14,Cash,135.0
PAY000009085,SU00009085,CU001581,2024-12-14,Cash,135.0
PAY000009086,SU00009086,CU001581,2024-05-13,Cash,15.0
PAY000009087,SU00009087,CU001582,2023-12-23,Cash,10.0
PAY000009088,SU00009088,CU001582,2024-01-20,Cash,90.0
PAY000009089,SU00009089,CU001582,2025-01-19,Cash,135.0
PAY000009090,SU00009090,CU001583,2024-01-28,Debit Card,10.0
PAY000009091,SU00009091,CU001584,2024-01-28,Bank Transfer,90.0
PAY000009092,SU00009092,CU001585,2024-01-28,Credit Card,10.0
PAY000009093,SU00009093,CU001586,2024-01-10,Bank Transfer,135.0
PAY000009094,SU00009094,CU001587,2024-01-19,Cash,15.0
PAY000009095,SU00009095,CU001588,2024-01-27,Credit Card,10.0
PAY000009096,SU00009096,CU001589,2024-01-11,Credit Card,10.0
PAY000009097,SU00009097,CU001590,2024-01-05,Bank Transfer,10.0
PAY000009098,SU00009098,CU001591,2024-01-06,Cash,180.0
PAY000009099,SU00009099,CU001591,2024-03-13,Cash,180.0
PAY000009100,SU00009100,CU001592,2024-01-29,Bank Transfer,135.0
PAY000009101,SU00009101,CU001593,2024-01-15,Bank Transfer,15.0
PAY000009102,SU00009102,CU001594,2024-01-29,Credit Card,20.0
PAY000009103,SU00009103,CU001595,2024-01-03,Credit Card,90.0
PAY000009104,SU00009104,CU001596,2024-01-19,Credit Card,10.0
PAY000009105,SU00009105,CU001597,2024-01-15,Credit Card,10.0
PAY000009106,SU00009106,CU001598,2024-01-15,Credit Card,180.0
PAY000009107,SU00009107,CU001599,2024-01-28,Debit Card,90.0
PAY000009108,SU00009108,CU001600,2024-01-29,Debit Card,90.0
PAY000009109,SU00009109,CU001601,2024-01-20,Credit Card,20.0
PAY000009110,SU00009110,CU001602,2024-01-16,Bank Transfer,90.0
PAY000009111,SU00009111,CU001603,2024-01-28,Debit Card,135.0
PAY000009112,SU00009112,CU001604,2024-01-06,Cash,15.0
PAY000009113,SU00009113,CU001605,2024-01-17,Credit Card,10.0
PAY000009114,SU00009114,CU001606,2024-01-22,Credit Card,180.0
PAY000009115,SU00009115,CU001607,2024-01-17,Bank Transfer,90.0
PAY000009116,SU00009116,CU001607,2024-04-06,Bank Transfer,135.0
PAY000009117,SU00009117,CU001608,2024-01-28,Credit Card,180.0
PAY000009118,SU00009118,CU001609,2024-01-27,Bank Transfer,180.0
PAY000009119,SU00009119,CU001610,2023-12-30,Cash,180.0
PAY000009120,SU00009120,CU001610,2024-05-20,Debit Card,15.0
PAY000009121,SU00009121,CU001611,2024-01-06,Credit Card,135.0
PAY000009122,SU00009122,CU001612,2024-01-07,Cash,135.0
PAY000009123,SU00009123,CU001613,2024-01-26,PayPal,20.0
PAY000009124,SU00009124,CU001614,2024-01-28,Credit Card,180.0
PAY000009125,SU00009125,CU001615,2024-01-26,Debit Card,20.0
PAY000009126,SU00009126,CU001615,2024-04-14,Debit Card,15.0
PAY000009127,SU00009127,CU001616,2024-01-01,Cash,90.0
PAY000009128,SU00009128,CU001617,2024-01-03,Debit Card,90.0
PAY000009129,SU00009129,CU001618,2024-01-29,Bank Transfer,90.0
PAY000009130,SU00009130,CU001619,2024-01-15,Debit Card,15.0
PAY000009131,SU00009131,CU001620,2024-01-01,Credit Card,15.0
PAY000009132,SU00009132,CU001621,2024-01-27,Bank Transfer,90.0
PAY000009133,SU00009133,CU001622,2024-01-07,Bank Transfer,10.0
PAY000009134,SU00009134,CU001623,2024-01-11,Credit Card,135.0
PAY000009135,SU00009135,CU001623,2024-03-26,Credit Card,90.0
PAY000009136,SU00009136,CU001624,2024-01-23,Credit Card,15.0
PAY000009137,SU00009137,CU001625,2024-01-04,Credit Card,90.0
PAY000009138,SU00009138,CU001626,2024-01-07,Debit Card,135.0
PAY000009139,SU00009139,CU001627,2024-01-07,Cash,135.0
PAY000009140,SU00009140,CU001628,2024-01-01,Credit Card,15.0
PAY000009141,SU00009141,CU001629,2024-01-27,Credit Card,10.0
PAY000009142,SU00009142,CU001630,2024-01-08,Credit Card,15.0
PAY000009143,SU00009143,CU001631,2024-01-05,Bank Transfer,135.0
PAY000009144,SU00009144,CU001632,2024-01-16,Credit Card,90.0
PAY000009145,SU00009145,CU001633,2023-12-28,Cash,15.0
PAY000009146,SU00009146,CU001634,2024-01-18,Cash,90.0
PAY000009147,SU00009147,CU001635,2024-01-07,Credit Card,90.0
PAY000009148,SU00009148,CU001636,2024-01-13,Credit Card,15.0
PAY000009149,SU00009149,CU001636,2024-04-18,Credit Card,10.0
PAY000009150,SU00009150,CU001637,2024-01-18,Credit Card,15.0
PAY000009151,SU00009151,CU001637,2024-05-24,Credit Card,20.0
PAY000009152,SU00009152,CU001638,2024-01-12,Credit Card,20.0
PAY000009153,SU00009153,CU001639,2024-01-21,Bank Transfer,10.0
PAY000009154,SU00009154,CU001640,2024-01-11,Cash,15.0
PAY000009155,SU00009155,CU001641,2024-01-17,Debit Card,90.0
PAY000009156,SU00009156,CU001642,2024-01-03,Credit Card,180.0
PAY000009157,SU00009157,CU001642,2024-03-18,Debit Card,180.0
PAY000009158,SU00009158,CU001642,2024-05-26,Debit Card,10.0
PAY000009159,SU00009159,CU001643,2024-01-09,Credit Card,15.0
PAY000009160,SU00009160,CU001644,2024-01-27,Credit Card,90.0
PAY000009161,SU00009161,CU001644,2024-07-03,Credit Card,10.0
PAY000009162,SU00009162,CU001644,2024-09-26,Credit Card,10.0
PAY000009163,SU00009163,CU001645,2023-12-30,Cash,90.0
PAY000009164,SU00009164,CU001646,2024-01-28,Debit Card,20.0
PAY000009165,SU00009165,CU001647,2024-01-14,Credit Card,180.0
PAY000009166,SU00009166,CU001648,2024-01-10,Cash,135.0
PAY000009167,SU00009167,CU001649,2024-01-24,Credit Card,90.0
PAY000009168,SU00009168,CU001649,2024-03-07,Credit Card,90.0
PAY000009169,SU00009169,CU001650,2024-01-22,Credit Card,135.0
PAY000009170,SU00009170,CU001651,2024-01-05,PayPal,90.0
PAY000009171,SU00009171,CU001651,2024-03-03,PayPal,135.0
PAY000009172,SU00009172,CU001652,2024-01-04,Credit Card,15.0
PAY000009173,SU00009173,CU001652,2024-02-21,Bank Transfer,20.0
PAY000009174,SU00009174,CU001653,2024-01-07,Debit Card,10.0
PAY000009175,SU00009175,CU001654,2024-01-05,Bank Transfer,10.0
PAY000009176,SU00009176,CU001655,2024-01-02,Cash,10.0
PAY000009177,SU00009177,CU001656,2024-01-29,Credit Card,10.0
PAY000009178,SU00009178,CU001657,2024-01-12,Credit Card,15.0
PAY000009179,SU00009179,CU001658,2024-01-14,Credit Card,15.0
PAY000009180,SU00009180,CU001659,2024-02-01,Credit Card,90.0
PAY000009181,SU00009181,CU001660,2024-02-05,Bank Transfer,135.0
PAY000009182,SU00009182,CU001661,2024-02-21,Credit Card,10.0
PAY000009183,SU00009183,CU001662,2024-01-31,Cash,10.0
PAY000009184,SU00009184,CU001663,2024-02-08,Cash,180.0
PAY000009185,SU00009185,CU001664,2024-01-29,Cash,10.0
PAY000009186,SU00009186,CU001665,2024-02-07,Credit Card,135.0
PAY000009187,SU00009187,CU001665,2024-07-19,Credit Card,90.0
PAY000009188,SU00009188,CU001666,2024-02-27,Bank Transfer,20.0
PAY000009189,SU00009189,CU001667,2024-02-13,Debit Card,10.0
PAY000009190,SU00009190,CU001668,2024-02-21,Credit Card,135.0
PAY000009191,SU00009191,CU001669,2024-02-13,Debit Card,180.0
PAY000009192,SU00009192,CU001670,2024-02-19,Credit Card,20.0
PAY000009193,SU00009193,CU001671,2024-02-13,Cash,135.0
PAY000009194,SU00009194,CU001672,2024-01-29,Cash,135.0
PAY000009195,SU00009195,CU001673,2024-02-06,Credit Card,15.0
PAY000009196,SU00009196,CU001673,2024-04-14,Credit Card,90.0
PAY000009197,SU00009197,CU001673,2024-06-16,Credit Card,135.0
PAY000009198,SU00009198,CU001674,2024-02-06,Bank Transfer,90.0
PAY000009199,SU00009199,CU001675,2024-02-07,Debit Card,15.0
PAY000009200,SU00009200,CU001676,2024-02-20,Cash,135.0
PAY000009201,SU00009201,CU001677,2024-02-01,Bank Transfer,90.0
PAY000009202,SU00009202,CU001678,2024-02-02,PayPal,90.0
PAY000009203,SU00009203,CU001678,2024-05-21,PayPal,135.0
PAY000009204,SU00009204,CU001679,2024-02-24,Credit Card,135.0
PAY000009205,SU00009205,CU001679,2024-04-17,Bank Transfer,15.0
PAY000009206,SU00009206,CU001680,2024-02-09,Cash,10.0
PAY000009207,SU00009207,CU001680,2024-07-17,Debit Card,90.0
PAY000009208,SU00009208,CU001681,2024-02-09,Credit Card,20.0
PAY000009209,SU00009209,CU001682,2024-01-27,Cash,90.0
PAY000009210,SU00009210,CU001683,2024-02-12,Bank Transfer,15.0
PAY000009211,SU00009211,CU001684,2024-02-20,Cash,10.0
PAY000009212,SU00009212,CU001685,2024-02-04,PayPal,10.0
PAY000009213,SU00009213,CU001686,2024-02-05,Debit Card,180.0
PAY000009214,SU00009214,CU001687,2024-02-24,Bank Transfer,180.0
PAY000009215,SU00009215,CU001688,2024-02-10,Bank Transfer,15.0
PAY000009216,SU00009216,CU001689,2024-02-17,Cash,10.0
PAY000009217,SU00009217,CU001689,2024-04-13,Cash,90.0
PAY000009218,SU00009218,CU001689,2024-07-14,Cash,15.0
PAY000009219,SU00009219,CU001690,2024-02-15,Cash,10.0
PAY000009220,SU00009220,CU001690,2024-05-27,Cash,15.0
PAY000009221,SU00009221,CU001691,2024-02-17,Debit Card,90.0
PAY000009222,SU00009222,CU001692,2024-02-02,Cash,20.0
PAY000009223,SU00009223,CU001693,2024-02-07,Debit Card,90.0
PAY000009224,SU00009224,CU001694,2024-02-22,Credit Card,10.0
PAY000009225,SU00009225,CU001695,2024-02-18,Cash,15.0
PAY000009226,SU00009226,CU001696,2024-02-27,Credit Card,90.0
PAY000009227,SU00009227,CU001697,2024-02-20,PayPal,10.0
PAY000009228,SU00009228,CU001698,2024-02-01,Credit Card,90.0
PAY000009229,SU00009229,CU001699,2024-02-09,Credit Card,10.0
PAY000009230,SU00009230,CU001699,2024-06-28,Credit Card,10.0
PAY000009231,SU00009231,CU001700,2024-02-06,Credit Card,90.0
PAY000009232,SU00009232,CU001701,2024-02-25,Debit Card,180.0
PAY000009233,SU00009233,CU001702,2024-02-07,Cash,90.0
PAY000009234,SU00009234,CU001702,2024-07-02,Cash,180.0
PAY000009235,SU00009235,CU001703,2024-02-10,Debit Card,90.0
PAY000009236,SU00009236,CU001704,2024-02-12,PayPal,90.0
PAY000009237,SU00009237,CU001704,2024-05-27,Cash,15.0
PAY000009238,SU00009238,CU001705,2024-02-27,Bank Transfer,10.0
PAY000009239,SU00009239,CU001706,2024-02-18,Cash,90.0
PAY000009240,SU00009240,CU001706,2024-08-13,Cash,90.0
PAY000009241,SU00009241,CU001707,2024-02-12,Cash,90.0
PAY000009242,SU00009242,CU001707,2024-07-31,Cash,90.0
PAY000009243,SU00009243,CU001708,2024-02-23,Debit Card,90.0
PAY000009244,SU00009244,CU001709,2024-02-18,Cash,10.0
PAY000009245,SU00009245,CU001710,2024-02-14,Bank Transfer,90.0
PAY000009246,SU00009246,CU001711,2024-02-13,Credit Card,20.0
PAY000009247,SU00009247,CU001712,2024-02-02,Cash,15.0
PAY000009248,SU00009248,CU001712,2024-07-17,Cash,15.0
PAY000009249,SU00009249,CU001713,2024-02-12,Credit Card,10.0
PAY000009250,SU00009250,CU001713,2024-04-30,Credit Card,180.0
PAY000009251,SU00009251,CU001713,2024-07-27,Credit Card,90.0
PAY000009252,SU00009252,CU001714,2024-02-22,Bank Transfer,90.0
PAY000009253,SU00009253,CU001714,2024-08-13,Bank Transfer,135.0
PAY000009254,SU00009254,CU001715,2024-02-17,Credit Card,15.0
PAY000009255,SU00009255,CU001716,2024-02-27,Credit Card,135.0
PAY000009256,SU00009256,CU001717,2024-02-14,Credit Card,180.0
PAY000009257,SU00009257,CU001718,2024-02-03,Bank Transfer,10.0
PAY000009258,SU00009258,CU001719,2024-02-19,Bank Transfer,10.0
PAY000009259,SU00009259,CU001720,2024-02-22,Credit Card,90.0
PAY000009260,SU00009260,CU001720,2024-05-17,Credit Card,10.0
PAY000009261,SU00009261,CU001720,2024-07-17,Credit Card,90.0
PAY000009262,SU00009262,CU001721,2024-02-12,Cash,135.0
PAY000009263,SU00009263,CU001722,2024-02-21,Bank Transfer,10.0
PAY000009264,SU00009264,CU001723,2024-02-22,Debit Card,135.0
PAY000009265,SU00009265,CU001723,2024-07-30,Debit Card,20.0
PAY000009266,SU00009266,CU001723,2024-10-07,PayPal,10.0
PAY000009267,SU00009267,CU001724,2024-02-14,Credit Card,135.0
PAY000009268,SU00009268,CU001725,2024-02-26,Credit Card,10.0
PAY000009269,SU00009269,CU001726,2024-02-10,Debit Card,90.0
PAY000009270,SU00009270,CU001726,2024-05-07,Debit Card,180.0
PAY000009271,SU00009271,CU001727,2024-02-08,Credit Card,90.0
PAY000009272,SU00009272,CU001728,2024-02-09,Debit Card,10.0
PAY000009273,SU00009273,CU001728,2024-06-16,Bank Transfer,135.0
PAY000009274,SU00009274,CU001729,2024-02-17,Credit Card,135.0
PAY000009275,SU00009275,CU001730,2024-02-17,Bank Transfer,15.0
PAY000009276,SU00009276,CU001730,2024-04-23,Bank Transfer,135.0
PAY000009277,SU00009277,CU001731,2024-02-23,Debit Card,90.0
PAY000009278,SU00009278,CU001732,2024-02-01,Cash,15.0
PAY000009279,SU00009279,CU001733,2024-02-23,Debit Card,20.0
PAY000009280,SU00009280,CU001734,2024-02-01,Credit Card,90.0
PAY000009281,SU00009281,CU001735,2024-02-05,Credit Card,20.0
PAY000009282,SU00009282,CU001736,2024-02-25,Credit Card,15.0
PAY000009283,SU00009283,CU001737,2024-02-24,Credit Card,90.0
PAY000009284,SU00009284,CU001738,2024-03-19,Bank Transfer,90.0
PAY000009285,SU00009285,CU001738,2024-09-04,Bank Transfer,90.0
PAY000009286,SU00009286,CU001739,2024-03-28,Credit Card,20.0
PAY000009287,SU00009287,CU001739,2024-09-09,Credit Card,90.0
PAY000009288,SU00009288,CU001740,2024-03-07,Debit Card,90.0
PAY000009289,SU00009289,CU001740,2024-08-26,Credit Card,90.0
PAY000009290,SU00009290,CU001740,2024-10-28,Debit Card,90.0
PAY000009291,SU00009291,CU001741,2024-03-07,Bank Transfer,10.0
PAY000009292,SU00009292,CU001742,2024-03-21,Credit Card,135.0
PAY000009293,SU00009293,CU001743,2024-03-01,Credit Card,90.0
PAY000009294,SU00009294,CU001743,2024-07-10,Credit Card,15.0
PAY000009295,SU00009295,CU001744,2024-03-20,Cash,20.0
PAY000009296,SU00009296,CU001745,2024-02-29,Cash,135.0
PAY000009297,SU00009297,CU001746,2024-03-12,Debit Card,15.0
PAY000009298,SU00009298,CU001747,2024-03-11,Debit Card,90.0
PAY000009299,SU00009299,CU001747,2024-07-13,Debit Card,135.0
PAY000009300,SU00009300,CU001747,2024-09-25,Debit Card,10.0
PAY000009301,SU00009301,CU001748,2024-03-06,Credit Card,90.0
PAY000009302,SU00009302,CU001749,2024-03-19,Cash,90.0
PAY000009303,SU00009303,CU001750,2024-03-04,Debit Card,10.0
PAY000009304,SU00009304,CU001751,2024-03-07,Cash,15.0
PAY000009305,SU00009305,CU001752,2024-03-05,Credit Card,10.0
PAY000009306,SU00009306,CU001753,2024-03-14,Bank Transfer,15.0
PAY000009307,SU00009307,CU001754,2024-03-10,Debit Card,90.0
PAY000009308,SU00009308,CU001755,2024-03-07,Credit Card,10.0
PAY000009309,SU00009309,CU001755,2024-04-07,Credit Card,135.0
PAY000009310,SU00009310,CU001756,2024-03-09,Credit Card,90.0
PAY000009311,SU00009311,CU001757,2024-03-15,Bank Transfer,90.0
PAY000009312,SU00009312,CU001758,2024-03-01,Cash,10.0
PAY000009313,SU00009313,CU001759,2024-03-03,Debit Card,15.0
PAY000009314,SU00009314,CU001760,2024-03-17,Debit Card,20.0
PAY000009315,SU00009315,CU001761,2024-03-05,Cash,90.0
PAY000009316,SU00009316,CU001762,2024-03-22,Credit Card,10.0
PAY000009317,SU00009317,CU001763,2024-03-14,Credit Card,10.0
PAY000009318,SU00009318,CU001764,2024-03-13,Debit Card,135.0
PAY000009319,SU00009319,CU001765,2024-03-03,Debit Card,20.0
PAY000009320,SU00009320,CU001765,2024-08-11,Debit Card,90.0
PAY000009321,SU00009321,CU001766,2024-03-10,Bank Transfer,135.0
PAY000009322,SU00009322,CU001767,2024-03-04,Credit Card,135.0
PAY000009323,SU00009323,CU001768,2024-03-06,Bank Transfer,135.0
PAY000009324,SU00009324,CU001769,2024-03-28,Credit Card,90.0
PAY000009325,SU00009325,CU001770,2024-03-19,Bank Transfer,20.0
PAY000009326,SU00009326,CU001771,2024-03-18,Cash,10.0
PAY000009327,SU00009327,CU001772,2024-03-23,PayPal,135.0
PAY000009328,SU00009328,CU001773,2024-03-25,Credit Card,20.0
PAY000009329,SU00009329,CU001774,2024-03-01,Cash,10.0
PAY000009330,SU00009330,CU001774,2024-05-26,Cash,90.0
PAY000009331,SU00009331,CU001775,2024-03-07,Cash,20.0
PAY000009332,SU00009332,CU001776,2024-03-11,Debit Card,90.0
PAY000009333,SU00009333,CU001777,2024-03-20,Debit Card,20.0
PAY000009334,SU00009334,CU001777,2024-08-01,Cash,15.0
PAY000009335,SU00009335,CU001777,2024-10-08,Cash,15.0
PAY000009336,SU00009336,CU001778,2024-03-02,Bank Transfer,180.0
PAY000009337,SU00009337,CU001779,2024-03-11,Bank Transfer,15.0
PAY000009338,SU00009338,CU001780,2024-03-11,Cash,135.0
PAY000009339,SU00009339,CU001781,2024-03-28,Bank Transfer,90.0
PAY000009340,SU00009340,CU001782,2024-03-20,Debit Card,10.0
PAY000009341,SU00009341,CU001783,2024-03-01,Credit Card,15.0
PAY000009342,SU00009342,CU001784,2024-03-18,Cash,180.0
PAY000009343,SU00009343,CU001785,2024-03-15,Debit Card,10.0
PAY000009344,SU00009344,CU001785,2024-07-09,Debit Card,90.0
PAY000009345,SU00009345,CU001786,2024-03-15,Cash,90.0
PAY000009346,SU00009346,CU001787,2024-03-01,Credit Card,90.0
PAY000009347,SU00009347,CU001787,2024-04-26,Credit Card,10.0
PAY000009348,SU00009348,CU001787,2024-07-06,Credit Card,90.0
PAY000009349,SU00009349,CU001788,2024-03-24,Debit Card,90.0
PAY000009350,SU00009350,CU001789,2024-03-16,Cash,135.0
PAY000009351,SU00009351,CU001790,2024-03-11,Credit Card,135.0
PAY000009352,SU00009352,CU001791,2024-03-27,Credit Card,10.0
PAY000009353,SU00009353,CU001791,2024-06-17,Cash,10.0
PAY000009354,SU00009354,CU001792,2024-03-12,Debit Card,15.0
PAY000009355,SU00009355,CU001793,2024-03-12,PayPal,10.0
PAY000009356,SU00009356,CU001794,2024-03-14,Cash,20.0
PAY000009357,SU00009357,CU001795,2024-03-15,Debit Card,180.0
PAY000009358,SU00009358,CU001796,2024-03-04,Debit Card,135.0
PAY000009359,SU00009359,CU001797,2024-03-08,Cash,180.0
PAY000009360,SU00009360,CU001798,2024-03-20,Bank Transfer,10.0
PAY000009361,SU00009361,CU001798,2024-06-25,Credit Card,135.0
PAY000009362,SU00009362,CU001799,2024-03-17,Debit Card,135.0
PAY000009363,SU00009363,CU001800,2024-03-03,Cash,90.0
PAY000009364,SU00009364,CU001801,2024-03-22,Credit Card,135.0
PAY000009365,SU00009365,CU001802,2024-03-19,Debit Card,15.0
PAY000009366,SU00009366,CU001803,2024-03-26,Debit Card,135.0
PAY000009367,SU00009367,CU001803,2024-06-22,Bank Transfer,180.0
PAY000009368,SU00009368,CU001804,2024-03-17,Debit Card,10.0
PAY000009369,SU00009369,CU001805,2024-03-23,Bank Transfer,15.0
PAY000009370,SU00009370,CU001806,2024-02-28,Cash,90.0
PAY000009371,SU00009371,CU001807,2024-03-10,Credit Card,90.0
PAY000009372,SU00009372,CU001807,2024-09-03,Credit Card,15.0
PAY000009373,SU00009373,CU001808,2024-03-19,Credit Card,10.0
PAY000009374,SU00009374,CU001809,2024-03-08,Bank Transfer,20.0
PAY000009375,SU00009375,CU001810,2024-03-21,Debit Card,180.0
PAY000009376,SU00009376,CU001811,2024-03-26,Bank Transfer,20.0
PAY000009377,SU00009377,CU001812,2024-04-16,Debit Card,90.0
PAY000009378,SU00009378,CU001813,2024-04-26,Credit Card,10.0
PAY000009379,SU00009379,CU001814,2024-04-08,Cash,10.0
PAY000009380,SU00009380,CU001815,2024-04-16,Credit Card,135.0
PAY000009381,SU00009381,CU001816,2024-04-15,Cash,135.0
PAY000009382,SU00009382,CU001817,2024-04-22,Cash,135.0
PAY000009383,SU00009383,CU001818,2024-04-17,PayPal,90.0
PAY000009384,SU00009384,CU001819,2024-04-09,Bank Transfer,180.0
PAY000009385,SU00009385,CU001820,2024-04-23,PayPal,135.0
PAY000009386,SU00009386,CU001820,2024-07-12,Cash,20.0
PAY000009387,SU00009387,CU001821,2024-04-18,Credit Card,90.0
PAY000009388,SU00009388,CU001822,2024-04-10,Bank Transfer,10.0
PAY000009389,SU00009389,CU001823,2024-04-17,Bank Transfer,10.0
PAY000009390,SU00009390,CU001824,2024-03-31,Cash,15.0
PAY000009391,SU00009391,CU001825,2024-04-29,Credit Card,135.0
PAY000009392,SU00009392,CU001826,2024-04-06,Debit Card,15.0
PAY000009393,SU00009393,CU001827,2024-04-04,Credit Card,20.0
PAY000009394,SU00009394,CU001827,2024-06-19,Bank Transfer,135.0
PAY000009395,SU00009395,CU001827,2024-09-01,Debit Card,180.0
PAY000009396,SU00009396,CU001828,2024-04-21,Debit Card,20.0
PAY000009397,SU00009397,CU001829,2024-04-15,Debit Card,135.0
PAY000009398,SU00009398,CU001830,2024-04-05,Bank Transfer,90.0
PAY000009399,SU00009399,CU001831,2024-04-07,Bank Transfer,90.0
PAY000009400,SU00009400,CU001832,2024-04-06,Credit Card,15.0
PAY000009401,SU00009401,CU001832,2024-08-27,Credit Card,15.0
PAY000009402,SU00009402,CU001832,2024-10-29,Credit Card,135.0
PAY000009403,SU00009403,CU001833,2024-04-07,PayPal,135.0
PAY000009404,SU00009404,CU001834,2024-04-20,Debit Card,135.0
PAY000009405,SU00009405,CU001835,2024-04-18,Debit Card,15.0
PAY000009406,SU00009406,CU001835,2024-06-27,Credit Card,135.0
PAY000009407,SU00009407,CU001835,2024-09-04,Credit Card,20.0
PAY000009408,SU00009408,CU001836,2024-04-05,Debit Card,180.0
PAY000009409,SU00009409,CU001837,2024-04-21,Debit Card,10.0
PAY000009410,SU00009410,CU001838,2024-04-23,Credit Card,15.0
PAY000009411,SU00009411,CU001838,2024-09-05,Credit Card,180.0
PAY000009412,SU00009412,CU001838,2024-11-05,Credit Card,90.0
PAY000009413,SU00009413,CU001839,2024-04-07,Credit Card,90.0
PAY000009414,SU00009414,CU001840,2024-04-18,Credit Card,20.0
PAY000009415,SU00009415,CU001841,2024-04-23,Credit Card,135.0
PAY000009416,SU00009416,CU001842,2024-04-08,Cash,20.0
PAY000009417,SU00009417,CU001843,2024-04-01,Credit Card,135.0
PAY000009418,SU00009418,CU001844,2024-04-14,Credit Card,10.0
PAY000009419,SU00009419,CU001845,2024-04-16,Debit Card,135.0
PAY000009420,SU00009420,CU001846,2024-04-12,Credit Card,20.0
PAY000009421,SU00009421,CU001846,2024-10-04,Credit Card,90.0
PAY000009422,SU00009422,CU001847,2024-04-19,Credit Card,135.0
PAY000009423,SU00009423,CU001847,2024-07-04,Credit Card,15.0
PAY000009424,SU00009424,CU001848,2024-04-15,Cash,15.0
PAY000009425,SU00009425,CU001849,2024-04-07,Credit Card,180.0
PAY000009426,SU00009426,CU001849,2024-08-24,Credit Card,15.0
PAY000009427,SU00009427,CU001850,2024-04-19,Bank Transfer,10.0
PAY000009428,SU00009428,CU001851,2024-04-09,Bank Transfer,135.0
PAY000009429,SU00009429,CU001852,2024-04-06,Credit Card,20.0
PAY000009430,SU00009430,CU001852,2024-07-13,Credit Card,90.0
PAY000009431,SU00009431,CU001853,2024-04-22,Bank Transfer,10.0
PAY000009432,SU00009432,CU001853,2024-10-07,Bank Transfer,135.0
PAY000009433,SU00009433,CU001854,2024-04-15,Cash,15.0
PAY000009434,SU00009434,CU001855,2024-04-07,Credit Card,15.0
PAY000009435,SU00009435,CU001856,2024-04-29,Bank Transfer,135.0
PAY000009436,SU00009436,CU001856,2024-06-02,Bank Transfer,10.0
PAY000009437,SU00009437,CU001856,2024-07-28,Cash,90.0
PAY000009438,SU00009438,CU001857,2024-04-17,Debit Card,10.0
PAY000009439,SU00009439,CU001858,2024-04-01,Bank Transfer,10.0
PAY000009440,SU00009440,CU001859,2024-04-05,Credit Card,135.0
PAY000009441,SU00009441,CU001860,2024-04-28,Debit Card,90.0
PAY000009442,SU00009442,CU001861,2024-04-23,Credit Card,135.0
PAY000009443,SU00009443,CU001862,2024-04-14,Debit Card,135.0
PAY000009444,SU00009444,CU001863,2024-04-09,Credit Card,20.0
PAY000009445,SU00009445,CU001864,2024-04-14,Credit Card,180.0
PAY000009446,SU00009446,CU001865,2024-04-17,Credit Card,10.0
PAY000009447,SU00009447,CU001865,2024-09-30,PayPal,90.0
PAY000009448,SU00009448,CU001866,2024-04-07,Credit Card,90.0
