subscription_id,customer_id,phone_id,plan_id,start_date,end_date
SU00007861,CU001291,PH001731,PL0003,2024/5/8,2024/6/4
SU00007862,CU001291,PH001731,PL0003,2024/6/5,2024/7/2
SU00007863,CU001291,PH001731,PL0003,2024/7/3,2024/7/30
SU00007864,CU001291,PH001731,PL0003,2024/7/31,2024/8/27
SU00007865,CU001291,PH001731,PL0003,2024/8/28,2024/9/24
SU00007866,CU001291,PH001731,PL0003,2024/9/25,2024/10/22
SU00007867,CU001291,PH001731,PL0003,2024/10/23,2024/11/19
SU00007868,CU001291,PH001731,PL0003,2024/11/20,2024/12/17
SU00007869,CU001291,PH001731,PL0003,2024/12/18,2025/1/14
SU00007870,CU001292,PH001732,PL0004,2023/8/24,2024/8/22
SU00007871,CU001292,PH001732,PL0006,2024/8/23,2025/8/22
SU00007872,CU001293,PH001733,PL0004,2023/8/6,2024/8/4
SU00007873,CU001293,PH001733,PL0004,2024/8/5,2025/8/4
SU00007874,CU001294,PH001734,PL0002,2023/8/12,2024/8/10
SU00007875,CU001294,PH001734,PL0002,2024/8/11,2025/8/10
SU00007876,CU001295,PH001735,PL0001,2023/8/11,2023/9/7
SU00007877,CU001295,PH001735,PL0001,2023/9/8,2023/10/5
SU00007878,CU001295,PH001735,PL0001,2023/10/6,2023/11/2
SU00007879,CU001295,PH001735,PL0001,2023/11/3,2023/11/30
SU00007880,CU001295,PH001735,PL0001,2023/12/1,2023/12/28
SU00007881,CU001295,PH001735,PL0001,2023/12/29,2024/1/25
SU00007882,CU001295,PH001735,PL0001,2024/1/26,2024/2/22
SU00007883,CU001295,PH001735,PL0001,2024/2/23,2024/3/21
SU00007884,CU001295,PH001735,PL0001,2024/3/22,2024/4/18
SU00007885,CU001295,PH001735,PL0001,2024/4/19,2024/5/16
SU00007886,CU001295,PH001735,PL0001,2024/5/17,2024/6/13
SU00007887,CU001295,PH001735,PL0001,2024/6/14,2024/7/11
SU00007888,CU001295,PH001735,PL0001,2024/7/12,2024/8/8
SU00007889,CU001295,PH001735,PL0002,2024/8/9,2025/8/8
SU00007890,CU001296,PH001736,PL0003,2023/8/29,2023/9/25
SU00007891,CU001296,PH001736,PL0003,2023/9/26,2023/10/23
SU00007892,CU001296,PH001736,PL0003,2023/10/24,2023/11/20
SU00007893,CU001296,PH001736,PL0003,2023/11/21,2023/12/18
SU00007894,CU001296,PH001736,PL0003,2023/12/19,2024/1/15
SU00007895,CU001296,PH001736,PL0003,2024/1/16,2024/2/12
SU00007896,CU001296,PH001736,PL0003,2024/2/13,2024/3/11
SU00007897,CU001296,PH001736,PL0003,2024/3/12,2024/4/8
SU00007898,CU001296,PH001736,PL0004,2024/4/9,2025/4/8
SU00007899,CU001296,PH001737,PL0003,2023/12/13,2024/1/9
SU00007900,CU001296,PH001737,PL0003,2024/1/10,2024/2/6
SU00007901,CU001296,PH001737,PL0003,2024/2/7,2024/3/5
SU00007902,CU001296,PH001737,PL0003,2024/3/6,2024/4/2
SU00007903,CU001296,PH001737,PL0003,2024/4/3,2024/4/30
SU00007904,CU001296,PH001737,PL0003,2024/5/1,2024/5/28
SU00007905,CU001296,PH001737,PL0003,2024/5/29,2024/6/25
SU00007906,CU001296,PH001737,PL0003,2024/6/26,2024/7/23
SU00007907,CU001296,PH001737,PL0003,2024/7/24,2024/8/20
SU00007908,CU001296,PH001737,PL0003,2024/8/21,2024/9/17
SU00007909,CU001296,PH001737,PL0004,2024/9/18,2025/9/17
SU00007910,CU001296,PH001738,PL0002,2024/2/25,2025/2/23
SU00007911,CU001297,PH001739,PL0001,2023/8/17,2023/9/13
SU00007912,CU001297,PH001739,PL0001,2023/9/14,2023/10/11
SU00007913,CU001297,PH001739,PL0001,2023/10/12,2023/11/8
SU00007914,CU001297,PH001739,PL0001,2023/11/9,2023/12/6
SU00007915,CU001297,PH001739,PL0001,2023/12/7,2024/1/3
SU00007916,CU001297,PH001740,PL0004,2023/10/19,2024/10/17
SU00007917,CU001297,PH001740,PL0006,2024/10/18,2025/10/17
SU00007918,CU001297,PH001741,PL0002,2024/1/13,2025/1/11
SU00007919,CU001298,PH001742,PL0004,2023/8/7,2024/8/5
SU00007920,CU001298,PH001742,PL0006,2024/8/6,2025/8/5
SU00007921,CU001299,PH001743,PL0004,2023/8/25,2024/8/23
SU00007922,CU001299,PH001743,PL0006,2024/8/24,2025/8/23
SU00007923,CU001300,PH001744,PL0002,2023/8/8,2024/8/6
SU00007924,CU001300,PH001744,PL0002,2024/8/7,2025/8/6
SU00007925,CU001301,PH001745,PL0003,2023/8/4,2023/8/31
SU00007926,CU001301,PH001745,PL0003,2023/9/1,2023/9/28
SU00007927,CU001301,PH001745,PL0003,2023/9/29,2023/10/26
SU00007928,CU001301,PH001745,PL0003,2023/10/27,2023/11/23
SU00007929,CU001301,PH001745,PL0003,2023/11/24,2023/12/21
SU00007930,CU001301,PH001745,PL0003,2023/12/22,2024/1/18
SU00007931,CU001302,PH001746,PL0006,2023/8/26,2024/8/24
SU00007932,CU001302,PH001746,PL0006,2024/8/25,2025/8/24
SU00007933,CU001303,PH001747,PL0001,2023/8/15,2023/9/11
SU00007934,CU001303,PH001747,PL0002,2023/9/12,2024/9/10
SU00007935,CU001303,PH001747,PL0002,2024/9/11,2025/9/10
SU00007936,CU001304,PH001748,PL0002,2023/8/22,2024/8/20
SU00007937,CU001304,PH001748,PL0004,2024/8/21,2025/8/20
SU00007938,CU001305,PH001749,PL0002,2023/8/13,2024/8/11
SU00007939,CU001305,PH001749,PL0002,2024/8/12,2025/8/11
SU00007940,CU001306,PH001750,PL0003,2023/8/21,2023/9/17
SU00007941,CU001306,PH001750,PL0003,2023/9/18,2023/10/15
SU00007942,CU001306,PH001750,PL0003,2023/10/16,2023/11/12
SU00007943,CU001306,PH001750,PL0004,2023/11/13,2024/11/11
SU00007944,CU001306,PH001750,PL0004,2024/11/12,2025/11/11
SU00007945,CU001307,PH001751,PL0002,2023/8/14,2024/8/12
SU00007946,CU001307,PH001751,PL0002,2024/8/13,2025/8/12
SU00007947,CU001308,PH001752,PL0002,2023/8/26,2024/8/24
SU00007948,CU001308,PH001752,PL0002,2024/8/25,2025/8/24
SU00007949,CU001309,PH001753,PL0004,2023/8/3,2024/8/1
SU00007950,CU001309,PH001753,PL0004,2024/8/2,2025/8/1
SU00007951,CU001310,PH001754,PL0003,2023/8/9,2023/9/5
SU00007952,CU001310,PH001754,PL0003,2023/9/6,2023/10/3
SU00007953,CU001310,PH001754,PL0003,2023/10/4,2023/10/31
SU00007954,CU001310,PH001754,PL0003,2023/11/1,2023/11/28
SU00007955,CU001310,PH001754,PL0003,2023/11/29,2023/12/26
SU00007956,CU001310,PH001754,PL0004,2023/12/27,2024/12/25
SU00007957,CU001310,PH001754,PL0004,2024/12/26,2025/12/25
SU00007958,CU001310,PH001755,PL0003,2023/9/23,2023/10/20
SU00007959,CU001310,PH001755,PL0003,2023/10/21,2023/11/17
SU00007960,CU001310,PH001755,PL0003,2023/11/18,2023/12/15
SU00007961,CU001310,PH001755,PL0004,2023/12/16,2024/12/14
SU00007962,CU001310,PH001755,PL0004,2024/12/15,2025/12/14
SU00007963,CU001311,PH001756,PL0002,2023/8/9,2024/8/7
SU00007964,CU001311,PH001756,PL0002,2024/8/8,2025/8/7
SU00007965,CU001312,PH001757,PL0002,2023/8/14,2024/8/12
SU00007966,CU001312,PH001757,PL0002,2024/8/13,2025/8/12
SU00007967,CU001313,PH001758,PL0001,2023/9/15,2023/10/12
SU00007968,CU001313,PH001758,PL0001,2023/10/13,2023/11/9
SU00007969,CU001313,PH001758,PL0001,2023/11/10,2023/12/7
SU00007970,CU001313,PH001758,PL0002,2023/12/8,2024/12/6
SU00007971,CU001313,PH001758,PL0004,2024/12/7,2025/12/6
SU00007972,CU001314,PH001759,PL0001,2023/9/11,2023/10/8
SU00007973,CU001314,PH001759,PL0002,2023/10/9,2024/10/7
SU00007974,CU001314,PH001759,PL0004,2024/10/8,2025/10/7
SU00007975,CU001315,PH001760,PL0005,2023/9/12,2023/10/9
SU00007976,CU001315,PH001760,PL0005,2023/10/10,2023/11/6
SU00007977,CU001315,PH001760,PL0005,2023/11/7,2023/12/4
SU00007978,CU001315,PH001760,PL0005,2023/12/5,2024/1/1
SU00007979,CU001315,PH001760,PL0005,2024/1/2,2024/1/29
SU00007980,CU001315,PH001760,PL0006,2024/1/30,2025/1/28
SU00007981,CU001315,PH001760,PL0006,2025/1/29,2026/1/28
SU00007982,CU001316,PH001761,PL0004,2023/9/6,2024/9/4
SU00007983,CU001316,PH001761,PL0006,2024/9/5,2025/9/4
SU00007984,CU001316,PH001762,PL0002,2024/2/21,2025/2/19
SU00007985,CU001317,PH001763,PL0003,2023/9/21,2023/10/18
SU00007986,CU001317,PH001763,PL0003,2023/10/19,2023/11/15
SU00007987,CU001317,PH001763,PL0003,2023/11/16,2023/12/13
SU00007988,CU001317,PH001763,PL0003,2023/12/14,2024/1/10
SU00007989,CU001318,PH001764,PL0001,2023/9/18,2023/10/15
SU00007990,CU001318,PH001764,PL0002,2023/10/16,2024/10/14
SU00007991,CU001318,PH001764,PL0002,2024/10/15,2025/10/14
SU00007992,CU001318,PH001765,PL0001,2024/1/24,2024/2/20
SU00007993,CU001319,PH001766,PL0004,2023/9/7,2024/9/5
SU00007994,CU001319,PH001766,PL0004,2024/9/6,2025/9/5
SU00007995,CU001320,PH001767,PL0005,2023/9/23,2023/10/20
SU00007996,CU001320,PH001767,PL0005,2023/10/21,2023/11/17
SU00007997,CU001320,PH001767,PL0005,2023/11/18,2023/12/15
SU00007998,CU001320,PH001767,PL0005,2023/12/16,2024/1/12
SU00007999,CU001320,PH001767,PL0005,2024/1/13,2024/2/9
SU00008000,CU001320,PH001767,PL0005,2024/2/10,2024/3/8
SU00008001,CU001320,PH001767,PL0005,2024/3/9,2024/4/5
SU00008002,CU001320,PH001767,PL0005,2024/4/6,2024/5/3
SU00008003,CU001320,PH001767,PL0006,2024/5/4,2025/5/3
SU00008004,CU001321,PH001768,PL0002,2023/9/1,2024/8/30
SU00008005,CU001321,PH001768,PL0004,2024/8/31,2025/8/30
SU00008006,CU001322,PH001769,PL0001,2023/9/12,2023/10/9
SU00008007,CU001322,PH001769,PL0001,2023/10/10,2023/11/6
SU00008008,CU001322,PH001769,PL0001,2023/11/7,2023/12/4
SU00008009,CU001322,PH001769,PL0001,2023/12/5,2024/1/1
SU00008010,CU001322,PH001769,PL0001,2024/1/2,2024/1/29
SU00008011,CU001322,PH001769,PL0001,2024/1/30,2024/2/26
SU00008012,CU001322,PH001769,PL0001,2024/2/27,2024/3/25
SU00008013,CU001322,PH001769,PL0001,2024/3/26,2024/4/22
SU00008014,CU001322,PH001769,PL0002,2024/4/23,2025/4/22
SU00008015,CU001323,PH001770,PL0001,2023/9/11,2023/10/8
SU00008016,CU001323,PH001770,PL0001,2023/10/9,2023/11/5
SU00008017,CU001323,PH001770,PL0001,2023/11/6,2023/12/3
SU00008018,CU001323,PH001770,PL0001,2023/12/4,2023/12/31
SU00008019,CU001323,PH001770,PL0002,2024/1/1,2024/12/30
SU00008020,CU001323,PH001770,PL0002,2024/12/31,2025/12/30
SU00008021,CU001323,PH001771,PL0004,2023/10/30,2024/10/28
SU00008022,CU001323,PH001771,PL0004,2024/10/29,2025/10/28
SU00008023,CU001323,PH001772,PL0004,2024/1/22,2025/1/20
SU00008024,CU001324,PH001773,PL0004,2023/9/21,2024/9/19
SU00008025,CU001324,PH001773,PL0004,2024/9/20,2025/9/19
SU00008026,CU001325,PH001774,PL0002,2023/9/11,2024/9/9
SU00008027,CU001325,PH001774,PL0002,2024/9/10,2025/9/9
SU00008028,CU001325,PH001775,PL0003,2023/10/30,2023/11/26
SU00008029,CU001325,PH001775,PL0004,2023/11/27,2024/11/25
SU00008030,CU001325,PH001775,PL0004,2024/11/26,2025/11/25
SU00008031,CU001326,PH001776,PL0002,2023/9/29,2024/9/27
SU00008032,CU001326,PH001776,PL0002,2024/9/28,2025/9/27
SU00008033,CU001326,PH001777,PL0001,2023/12/23,2024/1/19
SU00008034,CU001326,PH001778,PL0004,2024/3/20,2025/3/19
SU00008035,CU001327,PH001779,PL0002,2023/9/12,2024/9/10
SU00008036,CU001327,PH001779,PL0002,2024/9/11,2025/9/10
SU00008037,CU001328,PH001780,PL0006,2023/9/15,2024/9/13
SU00008038,CU001328,PH001780,PL0006,2024/9/14,2025/9/13
SU00008039,CU001329,PH001781,PL0002,2023/9/22,2024/9/20
SU00008040,CU001329,PH001781,PL0004,2024/9/21,2025/9/20
SU00008041,CU001330,PH001782,PL0001,2023/9/8,2023/10/5
SU00008042,CU001330,PH001782,PL0001,2023/10/6,2023/11/2
SU00008043,CU001330,PH001782,PL0001,2023/11/3,2023/11/30
SU00008044,CU001330,PH001782,PL0002,2023/12/1,2024/11/29
SU00008045,CU001330,PH001782,PL0004,2024/11/30,2025/11/29
SU00008046,CU001331,PH001783,PL0005,2023/9/12,2023/10/9
SU00008047,CU001331,PH001783,PL0006,2023/10/10,2024/10/8
SU00008048,CU001331,PH001783,PL0006,2024/10/9,2025/10/8
SU00008049,CU001332,PH001784,PL0004,2023/9/8,2024/9/6
SU00008050,CU001332,PH001784,PL0004,2024/9/7,2025/9/6
SU00008051,CU001333,PH001785,PL0003,2023/9/19,2023/10/16
SU00008052,CU001333,PH001785,PL0003,2023/10/17,2023/11/13
SU00008053,CU001333,PH001785,PL0004,2023/11/14,2024/11/12
SU00008054,CU001333,PH001785,PL0004,2024/11/13,2025/11/12
SU00008055,CU001334,PH001786,PL0004,2023/9/24,2024/9/22
SU00008056,CU001334,PH001786,PL0004,2024/9/23,2025/9/22
SU00008057,CU001335,PH001787,PL0002,2023/9/9,2024/9/7
SU00008058,CU001335,PH001787,PL0002,2024/9/8,2025/9/7
SU00008059,CU001336,PH001788,PL0001,2023/9/11,2023/10/8
SU00008060,CU001336,PH001788,PL0001,2023/10/9,2023/11/5
SU00008061,CU001336,PH001788,PL0001,2023/11/6,2023/12/3
SU00008062,CU001336,PH001788,PL0002,2023/12/4,2024/12/2
SU00008063,CU001336,PH001788,PL0004,2024/12/3,2025/12/2
SU00008064,CU001337,PH001789,PL0002,2023/9/27,2024/9/25
SU00008065,CU001337,PH001789,PL0004,2024/9/26,2025/9/25
SU00008066,CU001338,PH001790,PL0002,2023/9/4,2024/9/2
SU00008067,CU001338,PH001790,PL0002,2024/9/3,2025/9/2
SU00008068,CU001339,PH001791,PL0002,2023/9/22,2024/9/20
SU00008069,CU001339,PH001791,PL0002,2024/9/21,2025/9/20
SU00008070,CU001340,PH001792,PL0001,2023/9/17,2023/10/14
SU00008071,CU001340,PH001792,PL0002,2023/10/15,2024/10/13
SU00008072,CU001340,PH001792,PL0002,2024/10/14,2025/10/13
SU00008073,CU001341,PH001793,PL0005,2023/9/25,2023/10/22
SU00008074,CU001341,PH001793,PL0005,2023/10/23,2023/11/19
SU00008075,CU001341,PH001793,PL0005,2023/11/20,2023/12/17
SU00008076,CU001341,PH001793,PL0005,2023/12/18,2024/1/14
SU00008077,CU001342,PH001794,PL0003,2023/9/25,2023/10/22
SU00008078,CU001342,PH001794,PL0003,2023/10/23,2023/11/19
SU00008079,CU001342,PH001794,PL0004,2023/11/20,2024/11/18
SU00008080,CU001342,PH001794,PL0004,2024/11/19,2025/11/18
SU00008081,CU001342,PH001795,PL0006,2024/1/1,2024/12/30
SU00008082,CU001343,PH001796,PL0006,2023/9/11,2024/9/9
SU00008083,CU001343,PH001796,PL0006,2024/9/10,2025/9/9
SU00008084,CU001344,PH001797,PL0003,2023/9/17,2023/10/14
SU00008085,CU001344,PH001797,PL0004,2023/10/15,2024/10/13
SU00008086,CU001344,PH001797,PL0006,2024/10/14,2025/10/13
SU00008087,CU001344,PH001798,PL0002,2023/11/30,2024/11/28
SU00008088,CU001344,PH001798,PL0004,2024/11/29,2025/11/28
SU00008089,CU001344,PH001799,PL0002,2024/2/19,2025/2/17
SU00008090,CU001345,PH001800,PL0002,2023/9/29,2024/9/27
SU00008091,CU001345,PH001800,PL0002,2024/9/28,2025/9/27
SU00008092,CU001345,PH001801,PL0003,2024/1/7,2024/2/3
SU00008093,CU001346,PH001802,PL0004,2023/9/3,2024/9/1
SU00008094,CU001346,PH001802,PL0004,2024/9/2,2025/9/1
SU00008095,CU001346,PH001803,PL0005,2024/2/1,2024/2/28
SU00008096,CU001347,PH001804,PL0003,2023/9/24,2023/10/21
SU00008097,CU001347,PH001804,PL0003,2023/10/22,2023/11/18
SU00008098,CU001347,PH001804,PL0003,2023/11/19,2023/12/16
SU00008099,CU001347,PH001804,PL0003,2023/12/17,2024/1/13
SU00008100,CU001347,PH001804,PL0003,2024/1/14,2024/2/10
SU00008101,CU001347,PH001804,PL0003,2024/2/11,2024/3/9
SU00008102,CU001347,PH001804,PL0003,2024/3/10,2024/4/6
SU00008103,CU001347,PH001804,PL0003,2024/4/7,2024/5/4
SU00008104,CU001347,PH001804,PL0003,2024/5/5,2024/6/1
SU00008105,CU001347,PH001804,PL0004,2024/6/2,2025/6/1
SU00008106,CU001348,PH001805,PL0003,2023/9/13,2023/10/10
SU00008107,CU001348,PH001805,PL0003,2023/10/11,2023/11/7
SU00008108,CU001348,PH001805,PL0003,2023/11/8,2023/12/5
SU00008109,CU001348,PH001805,PL0003,2023/12/6,2024/1/2
SU00008110,CU001348,PH001805,PL0003,2024/1/3,2024/1/30
SU00008111,CU001348,PH001805,PL0003,2024/1/31,2024/2/27
SU00008112,CU001348,PH001805,PL0003,2024/2/28,2024/3/26
SU00008113,CU001348,PH001805,PL0003,2024/3/27,2024/4/23
SU00008114,CU001348,PH001805,PL0003,2024/4/24,2024/5/21
SU00008115,CU001348,PH001805,PL0004,2024/5/22,2025/5/21
SU00008116,CU001348,PH001806,PL0004,2024/2/10,2025/2/8
SU00008117,CU001348,PH001807,PL0002,2024/5/10,2025/5/9
SU00008118,CU001349,PH001808,PL0002,2023/9/1,2024/8/30
SU00008119,CU001349,PH001808,PL0002,2024/8/31,2025/8/30
SU00008120,CU001350,PH001809,PL0004,2023/9/28,2024/9/26
SU00008121,CU001350,PH001809,PL0004,2024/9/27,2025/9/26
SU00008122,CU001351,PH001810,PL0002,2023/9/18,2024/9/16
SU00008123,CU001351,PH001810,PL0002,2024/9/17,2025/9/16
SU00008124,CU001352,PH001811,PL0001,2023/9/14,2023/10/11
SU00008125,CU001352,PH001811,PL0002,2023/10/12,2024/10/10
SU00008126,CU001352,PH001811,PL0002,2024/10/11,2025/10/10
SU00008127,CU001352,PH001812,PL0002,2023/10/23,2024/10/21
SU00008128,CU001352,PH001812,PL0002,2024/10/22,2025/10/21
SU00008129,CU001353,PH001813,PL0003,2023/9/11,2023/10/8
SU00008130,CU001353,PH001813,PL0003,2023/10/9,2023/11/5
SU00008131,CU001353,PH001813,PL0003,2023/11/6,2023/12/3
SU00008132,CU001353,PH001813,PL0003,2023/12/4,2023/12/31
SU00008133,CU001353,PH001813,PL0003,2024/1/1,2024/1/28
SU00008134,CU001353,PH001813,PL0003,2024/1/29,2024/2/25
SU00008135,CU001353,PH001813,PL0003,2024/2/26,2024/3/24
SU00008136,CU001353,PH001813,PL0003,2024/3/25,2024/4/21
SU00008137,CU001353,PH001813,PL0003,2024/4/22,2024/5/19
SU00008138,CU001353,PH001813,PL0003,2024/5/20,2024/6/16
SU00008139,CU001353,PH001813,PL0003,2024/6/17,2024/7/14
SU00008140,CU001353,PH001813,PL0003,2024/7/15,2024/8/11
SU00008141,CU001353,PH001813,PL0003,2024/8/12,2024/9/8
SU00008142,CU001353,PH001813,PL0004,2024/9/9,2025/9/8
SU00008143,CU001353,PH001814,PL0002,2023/10/13,2024/10/11
SU00008144,CU001353,PH001814,PL0002,2024/10/12,2025/10/11
SU00008145,CU001353,PH001815,PL0004,2023/12/26,2024/12/24
SU00008146,CU001353,PH001815,PL0004,2024/12/25,2025/12/24
SU00008147,CU001354,PH001816,PL0001,2023/9/3,2023/9/30
SU00008148,CU001354,PH001816,PL0001,2023/10/1,2023/10/28
SU00008149,CU001354,PH001816,PL0001,2023/10/29,2023/11/25
SU00008150,CU001354,PH001816,PL0001,2023/11/26,2023/12/23
SU00008151,CU001354,PH001816,PL0001,2023/12/24,2024/1/20
SU00008152,CU001354,PH001816,PL0001,2024/1/21,2024/2/17
SU00008153,CU001354,PH001816,PL0001,2024/2/18,2024/3/16
SU00008154,CU001354,PH001816,PL0002,2024/3/17,2025/3/16
SU00008155,CU001355,PH001817,PL0002,2023/9/27,2024/9/25
SU00008156,CU001355,PH001818,PL0006,2024/2/17,2025/2/15
SU00008157,CU001355,PH001819,PL0003,2024/5/8,2024/6/4
SU00008158,CU001356,PH001820,PL0005,2023/9/18,2023/10/15
SU00008159,CU001356,PH001820,PL0005,2023/10/16,2023/11/12
SU00008160,CU001356,PH001820,PL0005,2023/11/13,2023/12/10
SU00008161,CU001356,PH001820,PL0005,2023/12/11,2024/1/7
SU00008162,CU001357,PH001821,PL0004,2023/9/7,2024/9/5
SU00008163,CU001357,PH001821,PL0004,2024/9/6,2025/9/5
SU00008164,CU001358,PH001822,PL0001,2023/9/27,2023/10/24
SU00008165,CU001358,PH001822,PL0001,2023/10/25,2023/11/21
SU00008166,CU001358,PH001822,PL0001,2023/11/22,2023/12/19
SU00008167,CU001358,PH001822,PL0001,2023/12/20,2024/1/16
SU00008168,CU001358,PH001822,PL0001,2024/1/17,2024/2/13
SU00008169,CU001358,PH001822,PL0001,2024/2/14,2024/3/12
SU00008170,CU001358,PH001822,PL0002,2024/3/13,2025/3/12
SU00008171,CU001358,PH001823,PL0006,2024/2/26,2025/2/24
SU00008172,CU001359,PH001824,PL0001,2023/9/14,2023/10/11
SU00008173,CU001359,PH001824,PL0001,2023/10/12,2023/11/8
SU00008174,CU001359,PH001824,PL0001,2023/11/9,2023/12/6
SU00008175,CU001359,PH001824,PL0001,2023/12/7,2024/1/3
SU00008176,CU001359,PH001824,PL0001,2024/1/4,2024/1/31
SU00008177,CU001359,PH001824,PL0002,2024/2/1,2025/1/30
SU00008178,CU001359,PH001824,PL0002,2025/1/31,2026/1/30
SU00008179,CU001360,PH001825,PL0006,2023/9/27,2024/9/25
SU00008180,CU001360,PH001825,PL0006,2024/9/26,2025/9/25
SU00008181,CU001361,PH001826,PL0003,2023/9/23,2023/10/20
SU00008182,CU001361,PH001826,PL0003,2023/10/21,2023/11/17
SU00008183,CU001361,PH001826,PL0003,2023/11/18,2023/12/15
SU00008184,CU001361,PH001826,PL0003,2023/12/16,2024/1/12
SU00008185,CU001361,PH001826,PL0004,2024/1/13,2025/1/11
SU00008186,CU001361,PH001826,PL0004,2025/1/12,2026/1/11
SU00008187,CU001361,PH001827,PL0004,2023/12/16,2024/12/14
SU00008188,CU001361,PH001827,PL0004,2024/12/15,2025/12/14
SU00008189,CU001362,PH001828,PL0002,2023/9/15,2024/9/13
SU00008190,CU001362,PH001828,PL0002,2024/9/14,2025/9/13
SU00008191,CU001363,PH001829,PL0005,2023/9/10,2023/10/7
SU00008192,CU001363,PH001829,PL0005,2023/10/8,2023/11/4
SU00008193,CU001363,PH001829,PL0006,2023/11/5,2024/11/3
SU00008194,CU001363,PH001829,PL0006,2024/11/4,2025/11/3
SU00008195,CU001364,PH001830,PL0002,2023/9/5,2024/9/3
SU00008196,CU001364,PH001830,PL0002,2024/9/4,2025/9/3
SU00008197,CU001365,PH001831,PL0002,2023/9/29,2024/9/27
SU00008198,CU001365,PH001831,PL0004,2024/9/28,2025/9/27
SU00008199,CU001365,PH001832,PL0002,2023/10/29,2024/10/27
SU00008200,CU001365,PH001832,PL0002,2024/10/28,2025/10/27
SU00008201,CU001365,PH001833,PL0002,2024/1/18,2025/1/16
SU00008202,CU001366,PH001834,PL0001,2023/9/25,2023/10/22
SU00008203,CU001366,PH001834,PL0001,2023/10/23,2023/11/19
SU00008204,CU001366,PH001834,PL0001,2023/11/20,2023/12/17
SU00008205,CU001366,PH001834,PL0001,2023/12/18,2024/1/14
SU00008206,CU001366,PH001834,PL0001,2024/1/15,2024/2/11
SU00008207,CU001366,PH001834,PL0001,2024/2/12,2024/3/10
SU00008208,CU001366,PH001834,PL0002,2024/3/11,2025/3/10
SU00008209,CU001367,PH001835,PL0005,2023/9/5,2023/10/2
SU00008210,CU001367,PH001835,PL0005,2023/10/3,2023/10/30
SU00008211,CU001367,PH001835,PL0005,2023/10/31,2023/11/27
SU00008212,CU001367,PH001835,PL0006,2023/11/28,2024/11/26
SU00008213,CU001367,PH001835,PL0006,2024/11/27,2025/11/26
SU00008214,CU001368,PH001836,PL0002,2023/9/23,2024/9/21
SU00008215,CU001368,PH001836,PL0002,2024/9/22,2025/9/21
SU00008216,CU001369,PH001837,PL0002,2023/9/6,2024/9/4
SU00008217,CU001369,PH001837,PL0002,2024/9/5,2025/9/4
SU00008218,CU001370,PH001838,PL0002,2023/9/17,2024/9/15
SU00008219,CU001370,PH001838,PL0002,2024/9/16,2025/9/15
SU00008220,CU001370,PH001839,PL0005,2024/1/21,2024/2/17
SU00008221,CU001370,PH001840,PL0004,2024/3/26,2025/3/25
SU00008222,CU001371,PH001841,PL0002,2023/9/14,2024/9/12
SU00008223,CU001371,PH001841,PL0002,2024/9/13,2025/9/12
SU00008224,CU001372,PH001842,PL0001,2023/9/16,2023/10/13
SU00008225,CU001372,PH001842,PL0001,2023/10/14,2023/11/10
SU00008226,CU001372,PH001842,PL0002,2023/11/11,2024/11/9
SU00008227,CU001372,PH001842,PL0002,2024/11/10,2025/11/9
SU00008228,CU001373,PH001843,PL0004,2023/9/23,2024/9/21
SU00008229,CU001373,PH001843,PL0004,2024/9/22,2025/9/21
SU00008230,CU001373,PH001844,PL0003,2023/10/26,2023/11/22
SU00008231,CU001373,PH001844,PL0003,2023/11/23,2023/12/20
SU00008232,CU001373,PH001844,PL0003,2023/12/21,2024/1/17
SU00008233,CU001373,PH001844,PL0003,2024/1/18,2024/2/14
SU00008234,CU001373,PH001844,PL0004,2024/2/15,2025/2/13
SU00008235,CU001373,PH001844,PL0004,2025/2/14,2026/2/13
SU00008236,CU001373,PH001845,PL0001,2024/1/12,2024/2/8
SU00008237,CU001374,PH001846,PL0005,2023/9/9,2023/10/6
SU00008238,CU001374,PH001846,PL0006,2023/10/7,2024/10/5
SU00008239,CU001374,PH001846,PL0006,2024/10/6,2025/10/5
SU00008240,CU001375,PH001847,PL0006,2023/9/20,2024/9/18
SU00008241,CU001375,PH001847,PL0006,2024/9/19,2025/9/18
SU00008242,CU001376,PH001848,PL0001,2023/9/17,2023/10/14
SU00008243,CU001376,PH001848,PL0002,2023/10/15,2024/10/13
SU00008244,CU001376,PH001848,PL0002,2024/10/14,2025/10/13
SU00008245,CU001377,PH001849,PL0005,2023/9/10,2023/10/7
SU00008246,CU001377,PH001849,PL0005,2023/10/8,2023/11/4
SU00008247,CU001377,PH001849,PL0005,2023/11/5,2023/12/2
SU00008248,CU001377,PH001849,PL0005,2023/12/3,2023/12/30
SU00008249,CU001377,PH001849,PL0006,2023/12/31,2024/12/29
SU00008250,CU001377,PH001849,PL0006,2024/12/30,2025/12/29
SU00008251,CU001378,PH001850,PL0005,2023/9/9,2023/10/6
SU00008252,CU001378,PH001850,PL0006,2023/10/7,2024/10/5
SU00008253,CU001378,PH001850,PL0006,2024/10/6,2025/10/5
SU00008254,CU001379,PH001851,PL0001,2023/9/25,2023/10/22
SU00008255,CU001379,PH001851,PL0002,2023/10/23,2024/10/21
SU00008256,CU001379,PH001851,PL0002,2024/10/22,2025/10/21
SU00008257,CU001379,PH001852,PL0004,2023/11/11,2024/11/9
SU00008258,CU001379,PH001852,PL0004,2024/11/10,2025/11/9
SU00008259,CU001380,PH001853,PL0006,2023/9/28,2024/9/26
